Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID
LPG,Global Propane,707 N Main St,,South Hutchinson,KS,67505,1021,620-663-3338,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,38.0375,-97.9408,2011-05-31,14244
LPG,Southwest Gas Equipment Co,1330 S Kansas Ave,0.25 mile south on 83 from the intersection of Pine and 83,Liberal,KS,67901,4600,620-624-3877,E,,Public - see hours,"8am-5:30pm M-F, 8am-12pm Sat",Cash M V,,,,,,,,,,200-8,37.0214229,-100.9207743,2011-05-31,14248
LPG,Great Plains Service Inc,642 NE-6,At Silver St underpass,Ashland,NE,68003,2154,402-944-3349,E,,Public - call ahead,"8am-12pm and 1pm-5pm M-F, 8am-12pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,41.0375969,-96.3588849,2011-03-31,14249
LPG,Midwest Farmers Co-op,304 S 3rd St,,Elmwood,NE,68349,6027,402-994-2585,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,40.8440839,-96.2953039,2011-03-31,14254
LPG,Thompson Propane Service Inc,211 W Main St,At Second,Crofton,NE,68730,0213,402-388-4588,E,,Public - call ahead,8am-6pm M-F,Cash Checks,,,,,,,,,,200-8,42.7323933,-97.4961532,2011-03-31,14261
LPG,All Points Co-op,707 E Pacific,"4 blocks east of viaduct, car care center on Highway 30",Lexington,NE,68850,2240,308-324-3468,E,,Public - call ahead,"9am-6pm M-F, 9am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,40.7746327,-99.7322376,2011-03-31,14270
LPG,Bosselman Energy,1630 E South St,,Hastings,NE,68901,6476,402-463-7912,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat (Sat hours in summer only)",Cash A D M V,,,,,,,,,,GPS,40.5825124,-98.3611355,2011-11-30,14273
LPG,Agland - Cenex,33797 NE 34,At Highway 61,Benkelman,NE,69021,,308-423-2452,E,,Public - see hours,"7am-5:30pm M-F, 7am-12pm Sat",Cash A D M V,,,,,,,,,,GPS,40.055042,-101.541431,2011-03-31,14278
LPG,AmeriGas,2317 N University Ave,"1-10 W, exit 101, Carencro, at Travel Center Truck Stop, 1 mile north on left, Highway 182",Lafayette,LA,70507,5907,337-232-4771,E,,Public - call ahead,7am-4pm M-F,Cash A D M V,,,,,,,,,,200-8,30.266491,-92.044787,2011-03-31,14282
LPG,Matthews Inc,1301 Lincoln Ave,On Highway 425,Star City,AR,71667,,870-628-5128,E,,Public - call ahead,"6am-5:00pm M-F, 6am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,33.955851,-91.842243,2011-02-28,14295
LPG,Southern LP Gas Inc,1428 Highway 82 E,Just outside of Stamps,Lewisville,AR,71845,,870-921-4455,E,,Public - call ahead,8am-5pm M-F; must have state permit,Cash A D M V,,,,,,,,,,200-8,33.3652795,-93.4868845,2011-02-28,14302
LPG,Southern LP Gas Inc,1570 Highway 371,,Nashville,AR,71852,,870-845-2378,E,,Public - see hours,8am-5pm M-F; must have state permit,Cash A D M V,,,,,,,,,,200-8,33.9521514,-93.8707876,2011-02-28,14303
LPG,Ferrellgas,2250 E Grand,"Highway 70 E, exit 4, past Magic Springs, about 0.5 mile on the right",Hot Springs,AR,71903,,501-623-8816,E,,Public - see hours,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,34.5056565,-93.0066981,2011-02-28,14305
LPG,Southern LP Gas Inc,2201 Highway 71 S,,Mena,AR,71953,,479-394-5900,E,,Public - call ahead,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,34.567918,-94.256079,2011-02-28,14308
LPG,Ferrellgas,1072 Fourche Ave,Highway 9 and 10 N  off Mountain Road,Perryville,AR,72126,,501-889-5144,E,,Public - see hours,8:00am-4:30pm M-F,Cash A D M V,,,,,,,,,,200-8,35.013566,-92.79828,2011-02-28,14325
LPG,Ferrellgas,703 E Line,Exit 45 off 67/167,Searcy,AR,72143,,501-268-4242,E,,Public - call ahead,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,35.239919,-91.6903659,2011-02-28,14326
LPG,Sheridan True Value,1000 N Rock,Highway 167 N,Sheridan,AR,72150,,870-942-8811,E,,Public - see hours,7:30am-5:30pm M-Sat,Cash A D M V,,,,,,,,,,200-8,34.3165163,-92.3960626,2011-02-28,14327
LPG,Hometown Energy,3080 Highway 62-412,Near Highway 63,Hardy,AR,72542,9204,870-856-2103,E,,Public - call ahead,8am-5pm M-F; must have state permit,Cash A D M V,,,,,,,,,,200-8,36.2894264,-91.5064702,2011-02-28,14334
LPG,Ferrellgas,225 E Lake St,Near Highway 412 and 49,Paragould,AR,72450,,870-236-8741,E,,Public - see hours,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,36.0585161,-90.4817895,2011-02-28,14339
LPG,Hometown Energy,2511 Highway 67 N,"North of Pocahontas, about 0.5 miles on left",Pocahontas,AR,72455,,870-892-2517,E,,Public - call ahead,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,36.281002,-90.950896,2011-02-28,14340
LPG,AmeriGas,2325 Highway 7 N,,Harrison,AR,72601,,870-741-8495,E,,Public - call ahead,8am-5pm M-F,Cash M V,,,,,,,,,,200-8,36.2760528,-93.0805475,2011-02-28,14347
LPG,AmeriGas,3416 Bernice Ave,Near Highway 7 Bypass,Russellville,AR,72801,,479-968-3299,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,35.251285,-93.127348,2011-02-28,14354
LPG,Butane Gas Co,1406 US Route 71 SE,I-540  Exit 29 to US 71  on left 0.25 mile,Mountainburg,AR,72946,,479-369-2501,E,,Public - call ahead,"8am-4:30pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-8,35.6459989,-94.1620405,2011-02-28,14359
LPG,Propane Direct,1402 E Central Blvd,"Highway 62 E, 0.5 mile east of State Highway 8",Anadarko,OK,73005,,405-247-3600,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,35.0722046,-98.2203477,2011-05-31,14361
LPG,Red Baker Propane,9005 S Sunnylane Rd,One mile south of I-240 on Sunnylane Rd,Oklahoma City,OK,73160,9202,405-677-5277,E,,Public - see hours,"7:30am-5:30pm M-F, 7:30am-12:30pm Sat",Cash A D M V,,,,,,,,,,200-8,35.376574,-97.441961,2011-05-31,14365
LPG,Beck & Root Fuel Co,501 N Main St,,Roosevelt,OK,73564,0127,580-639-2405,E,,Public - see hours,8:30am-3pm M-F,Cash,,,,,,,,,,200-8,34.642482,-99.334193,2011-11-30,14366
LPG,Beck & Root Fuel Co,1000 W Highway 66,0.5 mile west on Historic 66 from 4-way stop sign,Canute,OK,73626,,580-472-3115,E,,Public - see hours,8am-5pm M-F,Cash M V,,,,,,,,,,GPS,35.421969,-99.283289,2011-11-30,14369
LPG,Beck & Root Fuel Co,5002 W Highway 66,"Merritt Rd exit to Highway 66, station is 0.25 mile east on north side",Elk City,OK,73644,,580-225-3112,E,,Public - see hours,8am-5pm M-F,Cash M V,,,,,,,,,,200-8,35.411493,-99.452634,2011-05-31,14371
LPG,Miller Brothers Inc,1600 N Osage,Highway 75 N and 16th St,Dewey,OK,74029,,918-534-2484,E,,Public - see hours,"7am-8pm M-Sat, 8am-6pm Sun",Cash Checks D M V,,,,,,,,,,200-8,36.8074838,-95.9355776,2011-05-31,14374
LPG,Central Propane Inc,3411 S Boomer Rd,At Perkins Rd,Stillwater,OK,74074,7533,405-372-3367,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,36.084804,-97.05194,2011-05-31,14375
LPG,Laferry's Propane Co,3130 N 32nd St,Highway 69 N,Muskogee,OK,74401,2264,918-682-5115,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,35.7852984,-95.402415,2011-05-31,14376
LPG,Northwest Propane Gas Co,8620 Highway 377 S,"At FM 720, 3 miles west of Frisco",Frisco,TX,75034,,972-335-4242,E,,Public - see hours,"8am-5:30pm M-F, 9am-1pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,33.327033,-96.969741,2011-10-31,14378
LPG,Northwest Propane Gas Co,277 S Mill St,1 block south of Main St,Lewisville,TX,75067,,972-436-4818,E,,Public - see hours,"8am-5:30pm M-F, 9am-1pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,33.0442315,-96.9943127,2011-10-31,14379
LPG,Northwest Propane Gas Co,11551 Harry Hines Blvd,1 block south I-635,Dallas,TX,75229,,972-247-6121,E,,Public - see hours,"7:30am-5:30pm M-F, 9am-1pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,32.9027938,-96.893629,2011-10-31,14386
LPG,Huffhines Propane LLC,9323 S Central Expwy,1 mile north of I-20 and Highway 310,Dallas,TX,75241,,972-225-2347,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,32.684726,-96.73629,2011-10-31,14387
LPG,A & J Propane,4095 N Main St,2.5 miles north of Paris,Paris,TX,75460,,903-784-6602,E,,Public - see hours,"7:15am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash Checks A M V,,,,,,,,,,200-8,33.6939984,-95.5544577,2011-10-31,14389
LPG,Welchgas,8620 US Highway 59 N,just past the business park,Atlanta,TX,75551,,903-796-2893,E,,Public - call ahead,8am-5pm M-F,Cash M V,,,,,,,,,,200-8,33.112291,-94.157275,2011-10-31,14392
LPG,Glo-Flame Butane,20501 FM 2493,1.5 miles south of Flint,Bullard,TX,75757,,903-592-5616,E,,Public - see hours,"7:30am-4:30pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,,,,,,200-8,32.1801078,-95.3453911,2011-10-31,14399
LPG,Wood County Automatic Gas Co,209 E Goode St,2 blocks east of Courthouse,Quitman,TX,75783,,903-763-4000,E,,Public - call ahead,"8am-5pm M-F, 8am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,32.7958236,-95.4496657,2011-10-31,14401
LPG,Palestine Welding & Industrial Supply,7870 Highway 79 S,5 miles south of Loop 256,Palestine,TX,75801,,903-538-2445,E,,Public - see hours,"8am-5pm M-F, 9am-12pm Sat (Sat hours in winter only)",Cash Checks D M V,,,,,,,,,,200-8,31.5562629,-95.9145929,2011-10-31,14402
LPG,Lyle Oil Co,111 S Fairway,1 block north of US 84 on US 75,Fairfield,TX,75840,,903-389-2239,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,31.7245305,-96.1653737,2011-10-31,14403
LPG,Chadwell & Son Gas Co,608 Highway 199 E,1 mile east of Highway 51,Springtown,TX,76082,,817-523-4443,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,32.961542,-97.677806,2011-10-31,14407
LPG,Propane Systems of Texas,3101 Airport Frwy,At Riverside Dr and 121,Fort Worth,TX,76111,,817-831-6139,E,,Public - see hours,"8am-8pm M-Sat, 10am-6pm Sun",Cash A D M V,,,,,,,,,,200-8,32.768666,-97.3026576,2011-10-31,14408
LPG,Gene Harris Petroleum Inc,12901 S Frwy,0.25 mile north of Burleson off I-35 W,Burleson,TX,76028,,817-295-1091,E,,Public - see hours,"6am-6pm M-F, 6am-5pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,29.8437841,-95.4971644,2011-10-31,14409
LPG,Thermagas,3074 State Highway 59 N,3 miles north of Highway 287,Bowie,TX,76230,,940-872-2572,E,,Public - see hours,8am-5pm M-F,Cash M V,,,,,,,,,,200-8,33.5680755,-97.8342652,2011-10-31,14410
LPG,Enderby Gas,1405 W Highway 82,Right behind the Days Inn Hotel.,Gainesville,TX,76240,,940-665-3457,E,,Public - see hours,"7am-5:30pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash Checks D M V,,,,,,,,,,200-8,33.6501173,-97.0406661,2011-10-31,14411
LPG,DL Morrison Propane,217 Morrison Hill Ln,1 mile north of Highway 82 on FM 371,Gainesville,TX,76240,,940-665-2379,E,,Public - see hours,"7:30am-5:30pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash Checks M V D,,,,,,,,,,200-8,33.6573838,-97.081589,2011-10-31,14412
LPG,Texas Propane,372 Highway 77,0.5 mile north of Rockdale,Rockdale,TX,76567,,512-446-4949,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,,,,,,200-8,30.668641,-96.980685,2011-10-31,14416
LPG,Dixie LP Gas,305 N Waco Highway 77,0.5 mile north of Courthouse,Hillsboro,TX,76645,,254-582-5359,E,,Public - see hours,8am-5pm M-F,Cash A M V,,,,,,,,,,200-8,32.015611,-97.130244,2011-10-31,14419
LPG,Star-Tex Propane,2009 I-35 S,,Waco,TX,76703,,254-752-6571,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-8,31.5501699,-97.1761915,2011-10-31,14421
LPG,West Texas Gas Co,Highway 206 N,2 miles north of Coleman,Coleman,TX,76834,,325-625-2925,E,,Public - see hours,"7:30am-5pm M-F, 7:30am-12pm Sat (Sat hours in winter only)",Cash M V,,,,,,,,,,200-8,31.814466,-99.424229,2011-10-31,14424
LPG,Mason Gas Co,1004 Highway 87 S,,Mason,TX,76856,,325-347-6333,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,29.30409,-94.777229,2011-12-31,14426
LPG,Concho Propane Co,8750 N Highway 87,10 miles north of San Angelo,San Angelo,TX,76901,,325-653-8924,E,,Public - see hours,8am-5pm M-F,Cash Checks D M V,,,,,,,,,,200-8,31.5683579,-100.5720268,2011-10-31,14427
LPG,Barta Brothers,3623 Live Oak,Between Parrott and MLK,Damon,TX,77430,,979-742-3456,E,,Public - call ahead,8am-5pm M-F,Cash Checks,,,,,,,,,,200-8,29.290496,-95.73439,2011-10-31,14432
LPG,Bar F Fuels,17122 N Foundation Loop,US 90A and County Road 291,East Bernard,TX,77435,,979-335-7319,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash Checks,,,,,,,,,,200-8,29.53195,-96.088459,2011-10-31,14433
LPG,J & B Propane,3406 Highway 21 W,3 miles west of Madisonville,Madisonville,TX,77864,,936-348-5465,E,,Public - call ahead,8am-5pm M-F (call ahead),Cash A D M V,,,,,,,,,,200-8,30.928715,-95.956185,2011-10-31,14439
LPG,Stix Gas Co,6673 Highway 77,,Sinton,TX,78387,,361-364-2284,E,,Public - see hours,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,27.997567,-97.5411614,2011-10-31,14458
LPG,Hill Country Propane,1240 Highway 16 S,between Pyka and Green Meadows blvd; 1.5 miles south of Hwy 87/290,Fredericksburg,TX,78624,,830-997-8621,E,,Public - see hours,"8am-5pm M-F, 9am-12pm Sat (Sat hours in winter only)",Cash A D M V,,,,,,,,,,200-8,30.284176,-98.8604291,2011-10-31,14462
LPG,Roadrunner Energy,2621 E Main,"On-Call, 830-988-2435",Uvalde,TX,78801,,830-278-2915,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash M V,,,,,,,,,,200-8,29.226503,-99.7586989,2011-10-31,14466
LPG,Roadrunner Energy,W Highway 83 S,Right on highway,Leakey,TX,78873,,830-232-6624  830-988-2435,E,,Public - call ahead,8am-5pm M-F,Cash M V,,,,,,,,,,GPS,29.728892,-99.761342,2011-12-31,14471
LPG,Custom Propane Service,9619 Fritch Fortress Rd,2.5 miles north of Highway 136,Fritch,TX,79036,,806-857-2030,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash Checks A D M V,,,,,,,,,,GPS,35.676775,-101.543678,2011-10-31,14472
LPG,Bailey County Propane,512 State Highway 214,Just north of Muleshoe,Muleshoe,TX,79347,0010,806-272-4678,E,,Public - call ahead,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,34.373241,-102.7170903,2011-10-31,14482
LPG,Slaton Gas & Equipment Co,1116 Industrial Dr,North of Highway 400 and Business Highway 84,Slaton,TX,79364,,806-828-6501,E,,Public - see hours,"8am-5:30pm M-F, 8am-12pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,33.4524385,-101.6564668,2011-10-31,14486
LPG,West Texas Gas Co,2500 US Highway 277 N,,Anson,TX,79501,,325-823-2724,E,,Public - see hours,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,32.730954,-99.892537,2011-10-31,14489
LPG,Simpson Oil Co,4349 Highway 380 E,0.25 mile east of Rule,Rule,TX,79547,,940-997-2122,E,,Public - call ahead,7am-5:30pm M-F,Cash Checks A D M V,,,,,,,,,,GPS,33.199667,-99.918197,2011-10-31,14492
LPG,Propane Direct,3410 W Loop 338,Off the loop,Odessa,TX,79764,8547,432-332-0829,E,,Public - see hours,"7am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash Checks A D M V,,,,,,,,,,200-8,31.86888,-102.417547,2011-10-31,14500
LPG,Mustang Propane,300 US 385,0.25 mile south of Highway 90,Marathon,TX,79842,,432-386-4422,E,,Public - call ahead,"8am-12pm, 1pm-5pm M-F",Cash A D M V,,,,,,,,,,GPS,30.201481,-103.23705,2011-10-31,14508
LPG,Denman Propane,8918 Gateway E,I-10 Exit Zaragosa,El Paso,TX,79907,,915-860-2245,E,,Public - see hours,"7:30am-5pm M-F, 8am-12pm Sat",Cash Checks A D M V,,,,,,,,,,200-8,31.722141,-106.308147,2011-10-31,14512
LPG,Rocky Mountain Propane,56180 E Colfax Ave,At Longbranch and Colfax,Strasburg,CO,80136,0391,303-622-4333,E,,Public - call ahead,8am-5pm M-F,Cash Checks M V,,,,,,,,,,200-8,39.737906,-104.329283,2011-08-31,14523
LPG,Metrogas Inc,790 W 64th Ave,"At Huron Street, driveway is between Broadway and Pecos",Denver,CO,80221,2856,303-428-3036,E,,Public - see hours,"7:30am-4:30pm M-F, must have proper sticker",Cash Checks M V,,,,,,,,,,200-8,39.8127215,-104.9961584,2011-08-31,14525
LPG,Ferrellgas,105 Summit Blvd,At intersection of Highway 9 and Main Street,Dillon,CO,80435,,970-668-3626,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,39.598479,-106.0072999,2011-08-31,14527
LPG,AmeriGas,581 US Highway 285,,Fairplay,CO,80440,,719-836-2474,E,,Public - call ahead,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,GPS,39.224803,-105.991017,2011-10-31,14529
LPG,Independent Propane,67302 US Highway 285,At 285 and Wandcrest Drive,Pine,CO,80470,9531,303-838-9880,E,,Public - see hours,8am-5pm M-F,Cash M V,,,,,,,,,,200-8,39.4630831,-105.3998878,2011-08-31,14533
LPG,AmeriGas,1036 Smithfield Dr,I-25 Frontage Road between Mulberry and Prospect,Fort Collins,CO,80524,,970-484-8140,E,,Public - call ahead,8am-4pm M-F,Cash M V,,,,,,,,,,200-8,40.574793,-105.002203,2011-08-31,14536
LPG,Ace Hardware - American Pride Cooperative,55 W Bromley Ln,"1 block east of Highway 85, across from Wal-Mart",Brighton,CO,80601,3025,303-659-1230,E,,Public - call ahead,"7am-7pm M-Sat, 9am-5pm Sun",Cash A D M V,,,,,,,,,,200-8,39.9724428,-104.8244268,2011-08-31,14538
LPG,Agland Inc - Cenex,1607 2nd Ave,Highway 85 Bypass and 16th Street,Greeley,CO,80631,,970-454-3391,E,,Public - see hours,"6am-9pm Su-Th, 6am-10pm F-Sat",Cash A D M V,,,,,,,,,,200-8,40.410227,-104.6803239,2011-08-31,14542
LPG,Glaser Gas Inc,650 Teller County Rd 5,,Divide,CO,80814,9100,719-687-1180,E,,Public - call ahead,"8am-12pm, 1pm-5pm M-F",Cash D M V,,,,,,,,,,200-8,38.9473025,-105.1574481,2011-08-31,14551
LPG,Glaser Gas Inc,215 Auburn Dr,Ultraclean Conversion Center,Colorado Springs,CO,80909,6492,719-596-4765,E,,Public - see hours,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-8,38.836476,-104.762328,2011-08-31,14554
LPG,Bud's Propane,E Cranston Ave & 6th St,on Highway 50,Fowler,CO,81039,0075,719-263-4412,E,,Public - see hours,"7am-12pm and 1pm-5pm M-F, 7am-12pm Sat (Sat hours in winter only)",Cash M V,,,,,,,,,,GPS,38.130622,-104.022286,2011-08-31,14557
LPG,Wallace Gas & Oil,606 N Main St,"At the intersection of Main and Washington, next to Pizza Hut",Lamar,CO,81052,2243,719-336-7787,E,,Public - see hours,"7am-7pm daily, Phillips 66 card also accepted",Cash A D M V Wright_Exp,,,,,,,,,,200-8,38.0956142,-102.6196897,2011-08-31,14558
LPG,AmeriGas,1509 N Highway 135,,Gunnison,CO,81230,,970-641-1571,P,2012-01-31,PLANNED - not yet accessible,,,,,,,,,,,,200-8,38.565722,-106.924085,2011-10-31,14567
LPG,AmeriGas,690 Railroad Blvd,"Highway 6 and Highway 50, at River Road",Grand Junction,CO,81505,9433,970-241-1466,E,,Public - call ahead,"7am-4:30pm M, W, F",Cash Checks A D M V,,,,,,,,,,200-8,39.104538,-108.63669,2011-08-31,14572
LPG,AmeriGas,888 Highway 133,,Carbondale,CO,81623,1542,970-963-3113,E,,Public - call ahead,7am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,39.4029951,-107.2205632,2011-10-31,14574
LPG,V-1 Propane,2118 E Daley St,,Rawlins,WY,82301,5150,307-324-5058  866-769-3140,E,,Public - see hours,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,41.796087,-107.2151574,2011-05-31,14580
LPG,V-1 Propane,817 N 10th St,Highway 20 north of Worland,Worland,WY,82401,2103,307-347-9204,E,,Public - see hours,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,44.024173,-107.9558928,2011-05-31,14581
LPG,V-1 Propane,92 Belfry Hwy,0.5 mile north of Cody,Cody,WY,82414,9512,307-587-9887,E,,Public - call ahead,8am-4:30pm M-F,Cash D M V,,,,,,,,,,200-8,44.533219,-109.062139,2011-05-31,14582
LPG,V-1 Propane,1320 Main St,,Lander,WY,82520,,307-332-3121  866-769-3118,E,,Public - see hours,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,42.839642,-108.744555,2011-05-31,14585
LPG,Butane Power & Equipment Co,507 N Beverly St,"I-25 to Beverly St exit, turn south 0.25 mile",Casper,WY,82609,1768,307-234-8985,E,,Public - see hours,7:30am-5pm M-F; 7:30-12pm Sat,Cash Checks,,,,,,,,,,200-8,42.854366,-106.297569,2011-05-31,14586
LPG,Flying J Travel Center,41 SE Wyoming Blvd,"I-25 and Washington Blvd, south of Wyoming Blvd, on left side",Casper,WY,82609,1939,307-473-1750,E,,Public - see hours,24 hours daily,Cash A D M V,,,,,,,,,,200-8,42.850999,-106.270699,2011-05-31,14588
LPG,V-1 Propane,1103 W Yellowstone Hwy,At Wind River,Douglas,WY,82633,2343,307-358-3431,E,,Public - call ahead,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,42.7630026,-105.4005602,2011-05-31,14590
LPG,V-1 Propane,3401 W Yellowstone Hwy,At Wyoming Blvd,Mills,WY,82644,1269,307-235-1021,E,,Public - see hours,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,42.8466898,-106.3679281,2011-05-31,14591
LPG,Wesco,78 S Highway 450,East of Highway 16,Newcastle,WY,82701,9527,307-746-3539,E,,Public - see hours,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,43.8464644,-104.2702505,2011-05-31,14592
LPG,V-1 Propane,401 Enterprise Ave,,Gillette,WY,82716,8516,307-686-9516,E,,Public - call ahead,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,44.292261,-105.475923,2011-05-31,14593
LPG,Farmers Co-op Oil Co,117 N Scott St,At Brundage St,Sheridan,WY,82801,3947,307-674-7463,E,,Public - see hours,"7am-6pm M-F, 8am-12pm Sat",Cash A D M V,,,,,,,,,,200-8,44.7983453,-106.9532143,2011-05-31,14597
LPG,Amerigas,49 Kooi St,"I-90 exit by Port of Entry, right on N Main St 2 blocks, right on Kooi Street, 0.5 block on right side",Sheridan,WY,82801,9218,307-674-4968,E,,Public - call ahead,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,44.8255491,-106.9592482,2011-05-31,14598
LPG,V-1 Propane,201 Industrial Rd,,Rock Springs,WY,82901,6003,307-382-3250,E,,Public - call ahead,8am-5pm M-F,Cash AD M V,,,,,,,,,,200-8,41.617999,-109.235758,2011-05-31,14599
LPG,V-1 Propane,3166 Poleline Rd,"Exit Pocatello Creek from I-15, left onto Pocatello Creek Drive, which turns into Alameda, and proceed to Poleline Rd.",Pocatello,ID,83201,6120,208-237-4140,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,42.8909653,-112.4661785,2012-02-29,14600
LPG,V-1 Propane,62 Evans Ave,1 block south of Main St,Malad,ID,83252,1264,208-766-4833,E,,Public - see hours,"8am-12pm, 1pm-5pm M-F",Cash A D M V,,,,,,,,,,200-8,42.184657,-112.2466732,2012-02-29,14602
LPG,PPS Co,375 E 2nd St,Highway 30 E,Soda Springs,ID,83276,1438,208-547-2555,E,,Public - see hours,8am-5pm M-F,Cash D M V,,,,,,,,,,200-8,42.6508432,-111.5977563,2012-02-29,14604
LPG,V-1 Propane,218 Highway 24 N,"From I-84 exit 211, 1 mile north, station on right",Rupert,ID,83350,8417,208-436-6291,E,,Public - see hours,8am-5pm M-F,Cash A D M V,,,,,,,,,,200-8,42.6519351,-113.6243196,2012-02-29,14605
LPG,V-1 Propane,1770 N Holmes Ave,0.25 mile south of Write Brothers Truck Stop,Idaho Falls,ID,83401,1528,208-522-6713,E,,Public - see hours,8am-5pm M-F,Cash Checks A D M V,,,,,,,,,,200-8,43.5138611,-112.0236304,2012-02-29,14607
LPG,V-1 Propane,2646 S 500 W,,Driggs,ID,83422,0788,208-354-2942,E,,Public - call ahead,8am-5pm M-F,Cash D M V,,,,,,,,,,GPS,43.688047,-111.109647,2012-02-29,14608
